synthetic_id,model_spec_version,global_synthetic_number,anchor_index,variant_number,variant_type,is_exact_anchor_fit,anchor_recording_uid,anchor_recording_id,tissue,source_neighbour_recording_uid,interpolation_fraction,random_seed,residual_noise_added,n_time_points,duration_days,fit_start_day_original,forskolin_day_original,forskolin_day_zero,drift_reference_day_original,drift_reference_day_zero,reference_window_start_day_original,reference_window_end_day_original,reference_window_n_points,profiled_initial_phase_radians,transition_duration_days,acute_transient_shape,acute_transient_sigma_hours,fit_pre_amplitude,fit_post_amplitude,fit_pre_period_hours,fit_post_period_hours,fit_pre_envelope_log_rate_per_day,fit_post_envelope_log_rate_per_day,fit_baseline_step,fit_phase_shift_angle_radians,fit_linear_drift_slope_per_day,fit_signed_acute_transient_amplitude,fit_phase_shift_hours,derived_pre_envelope_final_fraction,derived_post_envelope_final_fraction,pre_period_status,pre_period_reason,post_period_status,post_period_reason,pre_amplitude_envelope_status,pre_amplitude_envelope_reason,post_amplitude_envelope_status,post_amplitude_envelope_reason,phase_shift_status,phase_shift_reason,variant_pre_envelope_median,variant_pre_envelope_p10,variant_pre_median_envelope_to_anchor_residual,variant_pre_observable_fraction,variant_post_envelope_median,variant_post_envelope_p10,variant_post_median_envelope_to_anchor_residual,variant_post_observable_fraction,variant_transition_envelope_to_anchor_residual,variant_acute_transient_to_transition_envelope
SYN_A044_7C-1FT12_V007,msc_x10_causal_angle_halfgaussian_v1,438,44,7,local_same_tissue_variant,False,250811::7C-1FT12_Raw.csv,7C-1FT12,DRG,250811::6A-1FL1_Raw.csv,0.03888888888888889,123,False,846,11.76389,0.95972,7.688885,6.729165,4.19583,3.23611,0.95972,7.438885,467,-0.9272156255884908,0.2,causal_half_gaussian,3.0,1.6857097608387137,2.7426816106728946,26.721676308291524,25.203896677900023,-0.8114892159743934,0.13065757956119384,5.758492084179336,-1.0978052842703074,0.4808350318547088,1.2975816145983239,-4.403653498104708,0.004250813808548164,1.9305886998912032,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.11146482203236632,0.012688905319034096,0.06287876064043615,0.0,3.812565535384676,2.9315625337002285,1.1806218839007303,0.7520661157024794,0.01658398717338142,24.229209302451213
SYN_A044_7C-1FT12_V008,msc_x10_causal_angle_halfgaussian_v1,439,44,8,local_same_tissue_variant,False,250811::7C-1FT12_Raw.csv,7C-1FT12,DRG,250625 to 250728::5C-T12_Raw.csv,0.27222222222222225,123,False,846,11.76389,0.95972,7.688885,6.729165,4.19583,3.23611,0.95972,7.438885,467,-0.9272156255884908,0.2,causal_half_gaussian,3.0,1.8275795813137576,2.837956345301921,27.568426548896912,25.323228089815235,-0.8756891795179842,0.042144310111502784,6.012626171278945,-1.7208891741775543,0.4150629585166383,2.0250078001352647,-6.935728765662271,0.0027596346596930827,1.2363766080900482,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.09747767737162626,0.00934396372361382,0.05498842981560921,0.006211180124223602,3.156055689407638,2.89958072227654,0.9773231119942207,0.39118457300275483,0.016412697970324908,38.20676209877948
SYN_A044_7C-1FT12_V009,msc_x10_causal_angle_halfgaussian_v1,440,44,9,local_same_tissue_variant,False,250811::7C-1FT12_Raw.csv,7C-1FT12,DRG,250811::6B-2ML3_Raw.csv,0.19444444444444445,123,False,846,11.76389,0.95972,7.688885,6.729165,4.19583,3.23611,0.95972,7.438885,467,-0.9272156255884908,0.2,causal_half_gaussian,3.0,1.5992455988501872,2.8120750666790455,26.323474726005255,25.450613212920555,-0.7297376265641948,0.08927036225991558,5.090793378673862,-1.5116819353144983,0.4486713062167212,1.3009501508569055,-6.123205087185063,0.0073686195582137876,1.5674525542237692,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.13903072028128347,0.019700122866997672,0.07842904355686132,0.0,3.5217517510211427,2.9429896387605403,1.0905667452354395,0.6914600550964187,0.018342577105014784,21.963108842587438
SYN_A045_7D-2MT12_V000,msc_x10_causal_angle_halfgaussian_v1,441,45,0,anchor_exact_fit,True,250811::7D-2MT12_Raw.csv,7D-2MT12,DRG,250811::7D-2MT12_Raw.csv,0.0,123,False,847,11.76389,0.95625,7.685415,6.729165,4.19236,3.23611,0.95625,7.435415,467,-1.4826814208557602,0.2,causal_half_gaussian,3.0,0.8609926655832175,9.999999999999998,24.877849407139276,25.178559662874004,-0.2364095088856645,-1.1218664034347323,2.3383024538632857,2.5735627224222686,0.0102199954902195,5.999999999999999,10.313017901702555,0.20375467285619803,0.0035235410037868678,eligible,none,eligible,none,eligible,none,difficult,fit_post_amplitude_at_bound,eligible,none,0.3896039979489693,0.2065957529241922,0.9626407650746798,0.47520661157024796,0.5731427586539165,0.0619371881268364,0.8470777534380735,0.47107438016528924,0.31018441435308647,28.588524712337467
SYN_A045_7D-2MT12_V001,msc_x10_causal_angle_halfgaussian_v1,442,45,1,local_same_tissue_variant,False,250811::7D-2MT12_Raw.csv,7D-2MT12,DRG,250811::4D-1FL4_Raw.csv,0.11666666666666667,123,False,847,11.76389,0.95625,7.685415,6.729165,4.19236,3.23611,0.95625,7.435415,467,-1.4826814208557602,0.2,causal_half_gaussian,3.0,0.8685681343843313,9.814011861788988,24.880675496968248,25.17906423091609,-0.244115341452616,-1.0373097746772058,3.0473872694158257,2.6225261646948876,0.01775736225192786,5.795840480382453,10.509439324136626,0.19345847061996005,0.005393453070482045,eligible,none,eligible,none,eligible,none,difficult,fit_post_amplitude_at_bound,eligible,none,0.38300357990309486,0.19893937590952854,0.9463323300715936,0.4669421487603306,0.6977516058760648,0.08917049038157653,1.0312437064570878,0.5068870523415978,0.2983531295441399,28.710866022277887
SYN_A045_7D-2MT12_V002,msc_x10_causal_angle_halfgaussian_v1,443,45,2,local_same_tissue_variant,False,250811::7D-2MT12_Raw.csv,7D-2MT12,DRG,250811::8D-2MT7_Raw.csv,0.03888888888888889,123,False,847,11.76389,0.95625,7.685415,6.729165,4.19236,3.23611,0.95625,7.435415,467,-1.4826814208557602,0.2,causal_half_gaussian,3.0,0.8471737526362882,9.757954759011561,24.87944963325617,25.185054208477585,-0.2319141793514184,-1.10067854037255,2.3037096364341436,2.6060364048110563,0.015910986890626977,5.909997619870836,10.445843137784852,0.21001238397470523,0.003920195460002984,eligible,none,eligible,none,eligible,none,difficult,fit_post_amplitude_at_bound,eligible,none,0.3891748335421251,0.2088725691328052,0.9615803777195133,0.47520661157024796,0.5903008167689047,0.06652914026314098,0.8724365477383611,0.4765840220385675,0.31259830517511217,27.942235805077765
SYN_A045_7D-2MT12_V003,msc_x10_causal_angle_halfgaussian_v1,444,45,3,local_same_tissue_variant,False,250811::7D-2MT12_Raw.csv,7D-2MT12,DRG,250811::5C-1FT7_Raw.csv,0.19444444444444445,123,False,847,11.76389,0.95625,7.685415,6.729165,4.19236,3.23611,0.95625,7.435415,467,-1.4826814208557602,0.2,causal_half_gaussian,3.0,0.9054957558074309,9.023920060366915,25.871494956283573,25.196293175094233,-0.25865987062897594,-1.0196586135958936,2.394832257556771,2.4978901155568884,0.023279685453518908,5.577193924230666,10.016825637598929,0.17542126866270408,0.005894705443972701,eligible,none,eligible,none,eligible,none,difficult,fit_post_amplitude_at_bound,eligible,none,0.3802756249950803,0.1899620283284468,0.9395920486228277,0.46487603305785125,0.6710991413187577,0.08881996120427804,0.9918526307435689,0.4986225895316804,0.28072968639209206,29.36215125229669
SYN_A045_7D-2MT12_V004,msc_x10_causal_angle_halfgaussian_v1,445,45,4,local_same_tissue_variant,False,250811::7D-2MT12_Raw.csv,7D-2MT12,DRG,250811::4C-2MT5_Raw.csv,0.3111111111111111,123,False,847,11.76389,0.95625,7.685415,6.729165,4.19236,3.23611,0.95625,7.435415,467,-1.4826814208557602,0.2,causal_half_gaussian,3.0,0.7532378677944354,9.999995350074801,25.920973697775405,25.410630583923158,-0.38584439965625517,-1.100709223292963,2.553243701929199,2.1049891180266123,0.044390089167756844,5.999996787089778,8.513054803625202,0.07454065262427116,0.003919589914721267,eligible,none,eligible,none,eligible,none,difficult,fit_post_amplitude_at_bound,eligible,none,0.20647903482826208,0.07332102253034077,0.5101722187280893,0.2396694214876033,0.6048955931670521,0.06816987840837821,0.8940069335045693,0.4793388429752066,0.1345182634314041,65.9219783275639
SYN_A045_7D-2MT12_V005,msc_x10_causal_angle_halfgaussian_v1,446,45,5,local_same_tissue_variant,False,250811::7D-2MT12_Raw.csv,7D-2MT12,DRG,250811::2C-2ML1_Raw.csv,0.35,123,False,847,11.76389,0.95625,7.685415,6.729165,4.19236,3.23611,0.95625,7.435415,467,-1.4826814208557602,0.2,causal_half_gaussian,3.0,0.6381836260834913,9.15436598050645,26.59443376292741,25.344410253382648,-0.3638923855845907,-0.9392510215836174,4.454186665111468,2.2134422588863796,0.04657954019303457,5.999138887227483,8.928335858133716,0.08640654058324676,0.008836445290674845,eligible,none,eligible,none,eligible,none,difficult,fit_post_amplitude_at_bound,eligible,none,0.18830710119114624,0.0709253114379687,0.4652726689508544,0.18801652892561985,0.8248081070322864,0.1280368107294251,1.2190271756435194,0.5454545454545454,0.1287106342165126,68.88663213681936
SYN_A045_7D-2MT12_V006,msc_x10_causal_angle_halfgaussian_v1,447,45,6,local_same_tissue_variant,False,250811::7D-2MT12_Raw.csv,7D-2MT12,DRG,250811::2C-2ML1_Raw.csv,0.27222222222222225,123,False,847,11.76389,0.95625,7.685415,6.729165,4.19236,3.23611,0.95625,7.435415,467,-1.4826814208557602,0.2,causal_half_gaussian,3.0,0.6876967459723193,9.342284651505016,26.21297057275227,25.30755456660295,-0.3355628574292737,-0.9798322175505317,3.983990173722983,2.293469028561022,0.038499641370186785,5.999330245621375,9.23768594263791,0.10455334749308731,0.007203517997647726,eligible,none,eligible,none,eligible,none,difficult,fit_post_amplitude_at_bound,eligible,none,0.22314404138786728,0.09068468492229259,0.5513484252068898,0.23553719008264462,0.7690000415579511,0.10865344581025621,1.1365455076612667,0.5261707988980716,0.15435168211037548,57.44495174104563
SYN_A045_7D-2MT12_V007,msc_x10_causal_angle_halfgaussian_v1,448,45,7,local_same_tissue_variant,False,250811::7D-2MT12_Raw.csv,7D-2MT12,DRG,250811::5C-1FT7_Raw.csv,0.07777777777777778,123,False,847,11.76389,0.95625,7.685415,6.729165,4.19236,3.23611,0.95625,7.435415,467,-1.4826814208557602,0.2,causal_half_gaussian,3.0,0.8787939016729029,9.609568024146766,25.275307626796994,25.185653067762097,-0.2453096535829891,-1.080983287499197,2.36091437534068,2.5432936796761165,0.015443871475539262,5.830877569692266,10.194592254435307,0.19190992933859868,0.004328849043336703,eligible,none,eligible,none,eligible,none,difficult,fit_post_amplitude_at_bound,eligible,none,0.38596349719884016,0.19983536474513025,0.9536457484788329,0.47107438016528924,0.6112489536839727,0.07163427591461592,0.9033968983470022,0.4820936639118457,0.29818721862277986,28.9005005714638
SYN_A045_7D-2MT12_V008,msc_x10_causal_angle_halfgaussian_v1,449,45,8,local_same_tissue_variant,False,250811::7D-2MT12_Raw.csv,7D-2MT12,DRG,250811::8D-2MT7_Raw.csv,0.23333333333333334,123,False,847,11.76389,0.95625,7.685415,6.729165,4.19236,3.23611,0.95625,7.435415,467,-1.4826814208557602,0.2,causal_half_gaussian,3.0,0.7780791879016419,8.54772855406938,24.887450763840626,25.21752693649549,-0.2094375316801879,-0.9947392250616383,2.1307455492884335,2.7684048167549946,0.04436594389266438,5.459985719225022,11.110976300169076,0.244304542275416,0.006682664826247676,eligible,none,eligible,none,eligible,none,difficult,fit_post_amplitude_at_bound,eligible,none,0.38542295755655065,0.21971900193849916,0.9523101731316956,0.46487603305785125,0.6773672213938339,0.09419157389248801,1.0011165551466887,0.5013774104683195,0.32428344676482107,24.88440109340663
SYN_A045_7D-2MT12_V009,msc_x10_causal_angle_halfgaussian_v1,450,45,9,local_same_tissue_variant,False,250811::7D-2MT12_Raw.csv,7D-2MT12,DRG,250811::4C-2MT5_Raw.csv,0.15555555555555556,123,False,847,11.76389,0.95625,7.685415,6.729165,4.19236,3.23611,0.95625,7.435415,467,-1.4826814208557602,0.2,causal_half_gaussian,3.0,0.8071152666888264,9.9999976750374,25.39941155245734,25.29459512339858,-0.3111269542709598,-1.1112878133638477,2.4457730778962423,2.3392759202244404,0.02730504232898817,5.999998393544889,9.4173630716223,0.12323962954320285,0.003716293285324753,eligible,none,eligible,none,eligible,none,difficult,fit_post_amplitude_at_bound,eligible,none,0.2842623801844829,0.12335156543997212,0.7023607472800679,0.3305785123966942,0.588805170634039,0.06497884708766975,0.8702260538452936,0.4738292011019284,0.19831569054590695,44.71513270806029
SYN_A046_8A-1FT5_V000,msc_x10_causal_angle_halfgaussian_v1,451,46,0,anchor_exact_fit,True,250811::8A-1FT5_Raw.csv,8A-1FT5,DRG,250811::8A-1FT5_Raw.csv,0.0,123,False,846,11.76389,0.96319,7.692365,6.729175,4.19931,3.23612,0.96319,7.442365,467,-2.2335565809749607,0.2,causal_half_gaussian,3.0,0.1135573430120268,2.396063828837223,24.60373134759685,25.67830793608445,-0.0245508277554199,-0.4338499517042531,0.8985816187387026,-2.777986359886813,0.1974240789207334,0.2439200739252951,-11.353156990277677,0.8477183639296874,0.1125552733200393,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.10459865226857729,0.09794334087024378,0.46369695928929633,0.0,0.7788293157364835,0.3294176278207143,1.702268099505229,0.7465564738292011,0.2946172055468546,1.8095688317074872
SYN_A046_8A-1FT5_V001,msc_x10_causal_angle_halfgaussian_v1,452,46,1,local_same_tissue_variant,False,250811::8A-1FT5_Raw.csv,8A-1FT5,DRG,250811::8D-2MT7_Raw.csv,0.35,123,False,846,11.76389,0.96319,7.692365,6.729175,4.19931,3.23612,0.96319,7.442365,467,-2.2335565809749607,0.2,causal_half_gaussian,3.0,0.25078948938958,2.879034319848266,24.714074703488723,25.56184695089302,-0.05824340034279059,-0.48396494225027975,1.091148554170028,-2.8117958970924013,0.18312157232372087,1.4485266268889765,-11.439213211887303,0.6757513922652977,0.08745546783315891,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.20636776469690812,0.17656645981508035,0.914850267282386,0.2712215320910973,0.8218911131330306,0.31686336530619025,1.7963872120429774,0.7465564738292011,0.46950837511256616,6.74324298733638
SYN_A046_8A-1FT5_V002,msc_x10_causal_angle_halfgaussian_v1,453,46,2,local_same_tissue_variant,False,250811::8A-1FT5_Raw.csv,8A-1FT5,DRG,250811::2D-1FL2_Raw.csv,0.3111111111111111,123,False,846,11.76389,0.96319,7.692365,6.729175,4.19931,3.23612,0.96319,7.442365,467,-2.2335565809749607,0.2,causal_half_gaussian,3.0,0.3071868110747221,3.121011679959957,24.772065241600266,25.546046196384246,-0.12285284733495067,-0.407635283741401,1.617656389473822,-2.8918236446825953,0.20485046118267883,1.020086388233624,-11.757517374896413,0.4374913656811471,0.12843562440357076,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.20361670541196633,0.14653548972244654,0.902654528641542,0.3747412008281574,1.079618423329235,0.48374188310283994,2.3596954615577252,0.9256198347107438,0.40315543717185487,5.530317960726916
SYN_A046_8A-1FT5_V003,msc_x10_causal_angle_halfgaussian_v1,454,46,3,local_same_tissue_variant,False,250811::8A-1FT5_Raw.csv,8A-1FT5,DRG,250625 to 250728::6B-T5_Raw.csv,0.23333333333333334,123,False,846,11.76389,0.96319,7.692365,6.729175,4.19931,3.23612,0.96319,7.442365,467,-2.2335565809749607,0.2,causal_half_gaussian,3.0,0.23254112080499623,2.4027920579207747,24.591018922806303,25.668101206145362,-0.05810862885813173,-0.40452235946854054,1.4848623094481663,-3.040733877458412,0.19334423029409958,-0.5851094073823179,-12.422021807692406,0.6763645097910839,0.1304644124356655,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.1914380250564431,0.16385182611169583,0.848665142291591,0.07867494824016563,0.8426591470429484,0.37776145736072597,1.8417793934875923,0.8044077134986226,0.4260250282532512,3.0018406683123455
SYN_A046_8A-1FT5_V004,msc_x10_causal_angle_halfgaussian_v1,455,46,4,local_same_tissue_variant,False,250811::8A-1FT5_Raw.csv,8A-1FT5,DRG,250811::8C-2ML4_Raw.csv,0.03888888888888889,123,False,846,11.76389,0.96319,7.692365,6.729175,4.19931,3.23612,0.96319,7.442365,467,-2.2335565809749607,0.2,causal_half_gaussian,3.0,0.14257919940209562,2.47381755047721,24.704519979267364,25.638981501131816,-0.03750377341284024,-0.434665061622536,0.9313089782746997,-2.6921130003028013,0.1961680846164574,0.36866817368700056,-10.985357273300483,0.7769576345766678,0.11209431030455139,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.1257585596077355,0.11374252512519067,0.5575010808454447,0.0,0.8024068399398168,0.33884187549599104,1.753800914854756,0.7603305785123967,0.32864931758963495,2.451819997468032
SYN_A046_8A-1FT5_V005,msc_x10_causal_angle_halfgaussian_v1,456,46,5,local_same_tissue_variant,False,250811::8A-1FT5_Raw.csv,8A-1FT5,DRG,250811::4A-2MT10_Raw.csv,0.19444444444444445,123,False,846,11.76389,0.96319,7.692365,6.729175,4.19931,3.23612,0.96319,7.442365,467,-2.2335565809749607,0.2,causal_half_gaussian,3.0,0.2668750836173541,2.480754213474785,25.1382633469414,25.473699780528143,-0.08692127019344342,-0.44472584937409554,1.1307670508144239,-2.304685386875741,0.1747876721181203,-0.2394789909452337,-9.343805850634123,0.5571568736772269,0.10655778010750709,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.1995041851037488,0.15807664133941882,0.8844232883666725,0.2898550724637681,0.7839581679917952,0.32652187729449106,1.7134781058633444,0.7465564738292011,0.4103513344890162,1.2755492732645386
SYN_A046_8A-1FT5_V006,msc_x10_causal_angle_halfgaussian_v1,457,46,6,local_same_tissue_variant,False,250811::8A-1FT5_Raw.csv,8A-1FT5,DRG,250811::2D-1FL2_Raw.csv,0.11666666666666667,123,False,846,11.76389,0.96319,7.692365,6.729175,4.19931,3.23612,0.96319,7.442365,467,-2.2335565809749607,0.2,causal_half_gaussian,3.0,0.18616839353553755,2.6679192730082484,24.66685655784813,25.628709783696873,-0.06141408509774393,-0.4240194512181836,1.1682346577643723,-2.8206753416852313,0.20020897226896295,0.5349824417909185,-11.505353764352156,0.6614862206616064,0.11826622031430967,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.15157560413490695,0.12859033820854146,0.6719507872751909,0.0,0.8895601838042666,0.3836607110904233,1.9442898371744954,0.8154269972451791,0.36235896511324733,3.2269050611031824
SYN_A046_8A-1FT5_V007,msc_x10_causal_angle_halfgaussian_v1,458,46,7,local_same_tissue_variant,False,250811::8A-1FT5_Raw.csv,8A-1FT5,DRG,250811::4A-2MT10_Raw.csv,0.15555555555555556,123,False,846,11.76389,0.96319,7.692365,6.729175,4.19931,3.23612,0.96319,7.442365,467,-2.2335565809749607,0.2,causal_half_gaussian,3.0,0.2362115354962887,2.4638161365472726,25.031356947072492,25.514621411639403,-0.07444718170583872,-0.44255066984012703,1.0843299643992796,-2.3993455814779554,0.17931495347864293,-0.14279917797112793,-9.743210036658894,0.6059437530586961,0.10773115124899615,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.18411045941282483,0.15083452987211948,0.8161812638261775,0.09316770186335403,0.7830047525507691,0.3259133453489234,1.711394249159389,0.7465564738292011,0.3977870177310562,0.7846225261052352
SYN_A046_8A-1FT5_V008,msc_x10_causal_angle_halfgaussian_v1,459,46,8,local_same_tissue_variant,False,250811::8A-1FT5_Raw.csv,8A-1FT5,DRG,250625 to 250728::6B-T5_Raw.csv,0.27222222222222225,123,False,846,11.76389,0.96319,7.692365,6.729175,4.19931,3.23612,0.96319,7.442365,467,-2.2335565809749607,0.2,causal_half_gaussian,3.0,0.25237175043715776,2.4039134294347,24.58890018534121,25.666400084488846,-0.0637015957085837,-0.3996344274292551,1.5825757578997437,-3.084525130387012,0.19266425552299393,-0.7232809876002535,-12.600082951032782,0.6513818918773712,0.13371488813398444,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.20391011997859396,0.1719323390348142,0.9039552666472963,0.2629399585921325,0.8537942309979519,0.3864818615760317,1.8661170728981198,0.8154269972451791,0.44134730905284114,3.581889933615901
SYN_A046_8A-1FT5_V009,msc_x10_causal_angle_halfgaussian_v1,460,46,9,local_same_tissue_variant,False,250811::8A-1FT5_Raw.csv,8A-1FT5,DRG,250811::8D-2MT7_Raw.csv,0.07777777777777778,123,False,846,11.76389,0.96319,7.692365,6.729175,4.19931,3.23612,0.96319,7.442365,467,-2.2335565809749607,0.2,causal_half_gaussian,3.0,0.14405337554037195,2.5033906046174548,24.6282520933506,25.65242771715302,-0.03203806610816894,-0.4449866162700368,0.941374271056775,-2.785499590376944,0.19424574412139728,0.5116104190283354,-11.37238890864079,0.8060659197710099,0.10641797357815815,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.12940475376272878,0.11876592008922521,0.5736650476459683,0.0,0.7905774488650189,0.32708186484872787,1.727945705431677,0.7493112947658402,0.3411853251085673,3.2774396794603047
SYN_A047_8C-2ML4_V000,msc_x10_causal_angle_halfgaussian_v1,461,47,0,anchor_exact_fit,True,250811::8C-2ML4_Raw.csv,8C-2ML4,DRG,250811::8C-2ML4_Raw.csv,0.0,123,False,846,11.76388,0.96181,7.690975,6.729165,4.19792,3.23611,0.96181,7.440975,467,-0.3840792605313305,0.2,causal_half_gaussian,3.0,0.8598336501852251,4.395445242436883,27.195439019124343,24.667056751588145,-0.3576265732319429,-0.4548099210315273,1.740142292521485,-0.5698142562979402,0.1651270825250644,3.4517283535120065,-2.2370246794892985,0.09012765545640665,0.10128283476761912,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.25974077698350373,0.09968783702646268,0.6887699297728427,0.34368530020703936,1.3532188183601863,0.5490587616646855,5.198342740893558,0.9944903581267218,0.39744643775570854,23.02989958206832
SYN_A047_8C-2ML4_V001,msc_x10_causal_angle_halfgaussian_v1,462,47,1,local_same_tissue_variant,False,250811::8C-2ML4_Raw.csv,8C-2ML4,DRG,250811::8D-2MT7_Raw.csv,0.15555555555555556,123,False,846,11.76388,0.96181,7.690975,6.729165,4.19792,3.23611,0.96181,7.440975,467,-0.3840792605313305,0.2,causal_half_gaussian,3.0,0.8047382896816401,4.299083907437399,26.841325983949787,24.772602053535824,-0.32078926730775964,-0.4738228104899631,1.6948181590136413,-0.9283341556142486,0.16379439014349623,3.4881166446712655,-3.6601264303726304,0.11548161837628138,0.09203716544165659,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.2749982866426328,0.11648539951274013,0.7292291675501064,0.35403726708074534,1.2599481568734523,0.49229660036918516,4.840046758381696,0.9944903581267218,0.43333631883087437,21.3451864649574
SYN_A047_8C-2ML4_V002,msc_x10_causal_angle_halfgaussian_v1,463,47,2,local_same_tissue_variant,False,250811::8C-2ML4_Raw.csv,8C-2ML4,DRG,250625 to 250728::5D-T10_Raw.csv,0.23333333333333334,123,False,846,11.76388,0.96181,7.690975,6.729165,4.19792,3.23611,0.96181,7.440975,467,-0.3840792605313305,0.2,causal_half_gaussian,3.0,0.9449494211651583,4.0986285097486626,26.751459041791353,24.77384957817483,-0.36076313757089096,-0.4291412377622413,1.9455814086176861,-1.0415197830305205,0.12472751063394746,3.6726207487849782,-4.106588167630166,0.08824531444973853,0.11525550564996284,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.2824715433885451,0.10750511163694344,0.749046443003869,0.38095238095238093,1.3485886326567549,0.5757578446749897,5.1805560445264565,0.9944903581267218,0.39970175229874755,24.365429675187904
SYN_A047_8C-2ML4_V003,msc_x10_causal_angle_halfgaussian_v1,464,47,3,local_same_tissue_variant,False,250811::8C-2ML4_Raw.csv,8C-2ML4,DRG,250811::5C-1FT7_Raw.csv,0.35,123,False,846,11.76388,0.96181,7.690975,6.729165,4.19792,3.23611,0.96181,7.440975,467,-0.3840792605313305,0.2,causal_half_gaussian,3.0,0.9403448679781066,4.6000955162444255,28.1728446433893,24.87800309253461,-0.35525125184870604,-0.5043056681627393,2.051251995639389,0.39415699389644754,0.13441704399680762,3.582572493398004,1.560647734182718,0.09157982431370915,0.07894251796277142,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.28632931332125033,0.11059365164919921,0.7592763189459046,0.38509316770186336,1.2458109746023796,0.45821584184174724,4.785739267354803,0.9944903581267218,0.42882558310341634,22.1538057521485
SYN_A047_8C-2ML4_V004,msc_x10_causal_angle_halfgaussian_v1,465,47,4,local_same_tissue_variant,False,250811::8C-2ML4_Raw.csv,8C-2ML4,DRG,250811::2D-1FL2_Raw.csv,0.07777777777777778,123,False,846,11.76388,0.96181,7.690975,6.729165,4.19792,3.23611,0.96181,7.440975,467,-0.3840792605313305,0.2,causal_half_gaussian,3.0,0.8501973044207612,4.421174761937593,27.03594522928417,24.71264418656836,-0.35629618681198494,-0.4466260342042485,1.8544562661332706,-0.7700202966649092,0.16949566669910276,3.3962737325656778,-3.0285972285699803,0.0909381358088188,0.10554321450247041,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.25797604273019165,0.09936388637839079,0.6840902799241064,0.3416149068322981,1.3903022829822596,0.5733359523667977,5.340797572669351,0.9944903581267218,0.39815379991491334,22.619649154006296
SYN_A047_8C-2ML4_V005,msc_x10_causal_angle_halfgaussian_v1,466,47,5,local_same_tissue_variant,False,250811::8C-2ML4_Raw.csv,8C-2ML4,DRG,250625 to 250728::4D-T7m1_Raw.csv,0.19444444444444445,123,False,846,11.76388,0.96181,7.690975,6.729165,4.19792,3.23611,0.96181,7.440975,467,-0.3840792605313305,0.2,causal_half_gaussian,3.0,0.8985911046448083,4.008055053283707,27.730873943699983,24.611081476290103,-0.3718136814149136,-0.4558264351373971,1.6285591703569824,-0.10378835656810237,0.16731990081731724,3.0288570586012553,-0.4065364261768713,0.08192135219845369,0.1007658076830695,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.2588596199266278,0.09564618187370505,0.6864333136618428,0.3498964803312629,1.2307088205394652,0.4983455017127016,4.727724870954418,0.9944903581267218,0.37010188153554496,21.701588700138313
